,DEPTH,GR,Rt,RHOB,NPHI,Porosity_Density,Vshale,Porosity_Gaymard,Effective_Porosity,Formation_Factor,Rt_Ashale,Ro,Ish,Sw
115,2120.375,54.318000000000005,28.842,2520.996,0.09942999999999999,0.11052865497076018,0.38937349397590365,0.1051258970702399,0.06419265922064937,184.40716989203747,107.71978793300661,184.40716989203747,0.5841409962317189,1.0
116,2120.5,57.87,28.611,2522.221,0.10668,0.10981228070175439,0.43216867469879516,0.10825746947190502,0.06147198236398655,200.2226867024809,131.98422112365168,200.2226867024809,0.6591871445605585,1.0
117,2120.625,60.005,28.363000000000003,2522.173,0.11707000000000001,0.10984035087719311,0.4578915662650603,0.11351274725955869,0.06153621762582944,199.82576437754616,149.21181451133572,199.82576437754616,0.746709589607366,1.0
118,2120.75,59.648,28.08,2519.445,0.12868000000000002,0.11143567251461979,0.4535903614457832,0.12036704596521756,0.06576971407969333,176.09648516889257,141.50825704914237,176.09648516889257,0.8035836542303673,1.0
119,2120.875,58.111999999999995,27.72,2518.873,0.13860999999999998,0.11177017543859646,0.43508433734939755,0.12590731554912651,0.0711270145959933,151.75195580677246,123.60855285383634,151.75195580677246,0.8145433921868431,1.0
120,2121.0,56.036,27.287,2520.431,0.14572000000000002,0.11085906432748535,0.4100722891566265,0.12946824039810986,0.07637690268497652,132.54767656674426,105.0010062640458,132.54767656674426,0.7921753815969202,1.0
121,2121.125,54.766999999999996,26.833000000000002,2521.104,0.14970999999999998,0.1104654970760235,0.39478313253012043,0.13155932149462643,0.0796219204414406,122.47232658841307,94.26425113290787,122.47232658841307,0.7696779652900468,1.0
122,2121.25,53.937,26.391,2522.286,0.14624,0.10977426900584791,0.3847831325301205,0.12929912554957257,0.0795470029872027,122.69157415018269,87.14321515237462,122.69157415018269,0.7102624263806862,1.0
123,2121.375,52.941,25.976,2523.98,0.13473,0.10878362573099414,0.3727831325301205,0.12244600876954097,0.07680020205462088,131.1630512180682,80.2876167770942,131.1630512180682,0.6121206851433346,1.0
124,2121.5,52.424,25.643,2525.0879999999997,0.12201,0.10813567251462004,0.36655421686746986,0.11528175000881352,0.07302473841522145,144.3467403668488,76.37743475058997,144.3467403668488,0.5291247627516991,1.0
125,2121.625,53.532,25.444000000000003,2529.262,0.11474000000000001,0.10569473684210516,0.3799036144578313,0.11031011965391449,0.06840290648611652,163.4399965272854,79.41434720078686,163.4399965272854,0.48589298144979515,1.0
126,2121.75,55.352,25.410999999999998,2538.516,0.11414999999999999,0.10028304093567247,0.4018313253012048,0.10744047375013235,0.06426752579212737,183.9992263745389,86.79344157204389,183.9992263745389,0.4717054700837266,1.0
127,2121.875,57.218999999999994,25.524,2551.4539999999997,0.11695,0.09271695906432764,0.4243253012048192,0.10553136263248052,0.060751735396898224,204.75687482211032,96.70633824408814,204.75687482211032,0.4722983700943138,1.0
128,2122.0,58.455,25.781,2566.99,0.11765,0.08363157894736854,0.4392168674698795,0.10206802510392257,0.05723802684894067,229.29741427943745,105.97117297066622,229.29741427943745,0.4621559876882106,1.0
129,2122.125,58.951,26.199,2575.694,0.11470999999999998,0.07854152046783629,0.44519277108433736,0.09830349570945975,0.0545394900472881,251.33267957733676,113.29071985139988,251.33267957733676,0.4507600047949179,1.0
130,2122.25,58.376999999999995,26.765,2570.635,0.11065,0.08149999999999988,0.4382771084337349,0.09717425713634238,0.054585004704430014,250.93464803159208,115.23785774411121,250.93464803159208,0.4592345403397742,1.0
131,2122.375,55.967,27.405,2550.159,0.10679,0.09347426900584789,0.4092409638554217,0.10035323379487483,0.059284579670651774,214.49179535494687,105.61362606684256,214.49179535494687,0.4923900510603226,1.0
132,2122.5,51.707,28.052,2524.923,0.10275000000000001,0.1082321637426902,0.35791566265060243,0.1055266880187768,0.06775703354921292,166.4127779383889,87.73104850927983,166.4127779383889,0.5271893756966219,1.0
133,2122.625,47.071000000000005,28.655,2501.208,0.09820000000000001,0.12210058479532158,0.3020602409638555,0.11079664437012413,0.07732938327369783,129.46290907781918,72.3816528084708,129.46290907781918,0.5590918149766181,1.0
134,2122.75,43.431000000000004,29.176,2487.341,0.09345,0.1302099415204679,0.2582048192771085,0.11333033876849496,0.08406789912816225,110.4593874523891,63.099097749567164,110.4593874523891,0.5712425100742528,1.0
135,2122.875,42.335,29.585,2485.0170000000003,0.09009,0.13156900584795306,0.24500000000000002,0.11275329573856967,0.0851287382826201,107.85871114427606,61.45926784297147,107.85871114427606,0.5698127410475092,1.0
136,2123.0,43.646,29.866,2494.8920000000003,0.0898,0.12579415204678346,0.2607951807228916,0.10928908611835235,0.08078701915307698,119.13818796271082,66.17406205500212,119.13818796271082,0.555439554576019,1.0
137,2123.125,45.806000000000004,30.01,2510.864,0.09196,0.11645380116959063,0.2868192771084338,0.10492409019583288,0.07482983849460398,137.80274382935994,73.87122803778792,137.80274382935994,0.5360650012111666,1.0
138,2123.25,47.748000000000005,29.987,2530.383,0.09557,0.10503918128654982,0.3102168674698796,0.10041626986038836,0.0692654491812886,159.59465991211428,81.27688715735155,159.59465991211428,0.5092707187202202,1.0
139,2123.375,49.911,29.772,2552.805,0.09939,0.09192690058479541,0.336277108433735,0.09573120481621147,0.06353899207373823,188.0283736184649,89.81670379529022,188.0283736184649,0.4776763318579807,1.0
140,2123.5,52.217,29.401,2575.438,0.1027,0.07869122807017538,0.3640602409638554,0.09148660933489763,0.0581799722954687,222.29532575217635,99.46439177594883,222.29532575217635,0.4474425696509502,1.0
141,2123.625,55.074,28.978,2595.365,0.10632,0.06703801169590656,0.39848192771084334,0.08887642379208477,0.05346077511136897,261.0556053629834,113.98549991141223,261.0556053629834,0.43663302978276103,1.0
142,2123.75,58.232,28.639,2608.806,0.10987999999999999,0.05917777777777775,0.4365301204819277,0.08824858010958603,0.0497254168019894,299.5718345542456,135.56866374590538,299.5718345542456,0.4525414211507157,1.0
143,2123.875,61.051,28.499000000000002,2613.186,0.11214,0.05661637426900576,0.47049397590361447,0.08882790506188959,0.04703491083813236,332.96714501618845,163.30954137653882,332.96714501618845,0.4904674344629375,1.0
144,2124.0,62.451,28.624000000000002,2609.761,0.11377000000000001,0.05861929824561406,0.48736144578313256,0.09049816303883812,0.046392847459512325,341.77716634227517,184.5909812996786,341.77716634227517,0.5400916137118963,1.0
145,2124.125,62.302,29.053,2603.615,0.11475999999999999,0.06221345029239779,0.485566265060241,0.09230485089442658,0.04748472919867742,326.9997836745281,191.67551839129814,326.9997836745281,0.5861640525795517,1.0
146,2124.25,60.731,29.763,2596.157,0.11495999999999999,0.0665748538011695,0.4666385542168675,0.09393618248217002,0.050101938100038365,295.3088079161192,182.61723464950873,295.3088079161192,0.6183941343916167,1.0
147,2124.375,57.763000000000005,30.656999999999996,2590.521,0.11552,0.06987076023391801,0.43087951807228925,0.09546411246030012,0.05433058169020718,253.17203111623334,158.6543478453786,253.17203111623334,0.6266661729807709,1.0
148,2124.5,53.512,31.558000000000003,2586.857,0.11487,0.07201345029239768,0.37966265060240967,0.09586723612114732,0.05947002714946546,213.2227499339221,126.88569386051763,213.2227499339221,0.5950851581261362,1.0
149,2124.625,49.228,32.27,2583.689,0.11263,0.07386608187134512,0.3280481927710844,0.09524104931967166,0.06399739521273166,185.4776710081345,102.02860633444253,185.4776710081345,0.5500856560246966,1.0
150,2124.75,46.073,32.664,2585.982,0.11007,0.07252514619883042,0.2900361445783133,0.09320756871403128,0.06617400483869544,174.05796600351405,87.41562284912024,174.05796600351405,0.5022213280796088,1.0
151,2124.875,44.36,32.751999999999995,2595.024,0.10840999999999999,0.06723742690058486,0.2693975903614458,0.09020421186455621,0.06590341454779143,175.41832447991553,80.21831045008184,175.41832447991553,0.4572972104705425,1.0
152,2125.0,44.05,32.592,2605.946,0.10792,0.06085029239766087,0.2656626506024096,0.08760560622722961,0.06433206866927284,183.648640609316,78.26615813456634,183.648640609316,0.42617335949175605,1.0
153,2125.125,44.519,32.325,2612.845,0.10883,0.056815789473684326,0.27131325301204817,0.0868101458169436,0.06325740276089839,189.62186884854427,79.00519906061179,189.62186884854427,0.41664603107416487,1.0
154,2125.25,44.848,32.077,2608.234,0.10980000000000001,0.05951228070175443,0.27527710843373493,0.08831124377542311,0.06400117994673797,185.45683180734034,79.25032795648532,185.45683180734034,0.42732493154425066,1.0
155,2125.375,45.013999999999996,31.926,2590.965,0.10937999999999999,0.06961111111111103,0.2772771084337349,0.091677944976214,0.06625774948606233,173.64021183652858,79.25366028262953,173.64021183652858,0.4564245772588777,1.0
156,2125.5,45.25,31.871,2574.962,0.10715999999999999,0.07896959064327486,0.28012048192771083,0.09412614367529991,0.06775948294697795,166.40134856448603,79.97031453453079,166.40134856448603,0.4805869376926332,1.0
157,2125.625,45.818999999999996,31.91,2564.646,0.10398,0.08500233918128644,0.2869759036144578,0.09496641002557289,0.067713338695463,166.61686826634437,82.55040343949979,166.61686826634437,0.4954504564780281,1.0
158,2125.75,46.397,31.999000000000002,2554.981,0.10062999999999998,0.09065438596491215,0.29393975903614455,0.09577216347842221,0.06762091682320455,167.04981382764169,85.55700840031808,167.04981382764169,0.5121646438265051,1.0
159,2125.875,46.371,32.108000000000004,2547.489,0.09824,0.09503567251461986,0.2936265060240964,0.09665111652305439,0.06827178687506212,164.03691288504203,85.98878968601008,164.03691288504203,0.5242039012662443,1.0
160,2126.0,45.053999999999995,32.188,2542.09,0.09763999999999999,0.09819298245614026,0.27775903614457825,0.09791688159768944,0.07071958294283243,153.41738906160717,80.59473782315499,153.41738906160717,0.5253298750299479,1.0
161,2126.125,42.836999999999996,32.232,2539.298,0.09917999999999999,0.09982573099415218,0.2510481927710843,0.09950338931040699,0.07452324324943169,138.88190996243787,72.27976345208026,138.88190996243787,0.5204404480873651,1.0
162,2126.25,40.54,32.279,2540.5879999999997,0.10222000000000002,0.09907134502923992,0.22337349397590361,0.10065798479480578,0.07817365903461664,126.81924506052911,64.99449664625946,126.81924506052911,0.5124971104759255,1.0
163,2126.375,39.525,32.376,2543.11,0.10549000000000001,0.0975964912280701,0.211144578313253,0.10161991733914855,0.08016342274434639,120.9052393531634,62.35459390880825,120.9052393531634,0.5157311150650047,1.0
164,2126.5,40.183,32.535,2541.759,0.10844000000000001,0.09838654970760233,0.2190722891566265,0.10353537261092585,0.08085364152436604,118.95173725979771,64.73030353270498,118.95173725979771,0.5441728302910795,1.0
165,2126.625,41.803000000000004,32.696,2537.09,0.11010999999999999,0.1011169590643274,0.2385903614457832,0.10570915643977313,0.08048797059667882,119.98063139108599,70.40123133859689,119.98063139108599,0.5867716357410949,1.0
166,2126.75,43.062,32.707,2531.732,0.11134000000000001,0.10425029239766083,0.2537590361445783,0.10785341687910907,0.08048463776696696,119.99007141223376,74.91943697275765,119.99007141223376,0.6243803015615101,1.0
167,2126.875,43.083999999999996,32.431,2525.286,0.11329,0.10801988304093564,0.25402409638554213,0.1106863117828429,0.08256932144995785,114.29952888821386,73.92541897287697,114.29952888821386,0.6467692359885123,1.0
168,2127.0,41.826,31.842,2518.26,0.1158,0.1121286549707601,0.23886746987951807,0.11397911051054874,0.08675320876377597,104.05368388837009,67.50861343313547,104.05368388837009,0.6487863851659441,1.0
169,2127.125,40.516,31.024,2509.548,0.11867000000000001,0.11722339181286563,0.22308433734939756,0.11794891370443522,0.09163635844960001,93.77155922942718,61.06302628207805,93.77155922942718,0.6511891962111619,1.0
170,2127.25,39.861,30.125,2503.244,0.12061,0.12090994152046776,0.21519277108433732,0.12076006388389113,0.09477337110039499,87.96217820941054,56.794140702580556,87.96217820941054,0.6456654650749031,1.0
171,2127.375,40.103,29.305999999999997,2502.14,0.11914999999999999,0.12155555555555562,0.21810843373493977,0.12035878776894475,0.09410752108242419,89.14844371995103,55.086105010859484,89.14844371995103,0.6179143764293381,1.0
172,2127.5,41.04,28.638,2506.802,0.11657999999999999,0.1188292397660818,0.22939759036144577,0.11770999240375678,0.09070760378487089,95.60420196995688,55.34135071196954,95.60420196995688,0.5788589787022151,1.0
173,2127.625,42.321999999999996,28.128,2510.034,0.11520999999999999,0.11693918128654965,0.24484337349397586,0.11607781058403997,0.08765692785284888,102.0248895252853,56.81045142183176,102.0248895252853,0.556829335333435,1.0
174,2127.75,43.45399999999999,27.732,2511.512,0.11449000000000002,0.1160748538011695,0.2584819277108433,0.11528515035546183,0.08548602245514765,107.0038219812528,58.29114279704059,107.0038219812528,0.544757577044802,1.0
175,2127.875,44.083999999999996,27.410999999999998,2510.354,0.11376,0.11675204678362584,0.26607228915662645,0.11526573217605907,0.08459671495466041,109.1511591304106,58.78534483258444,109.1511591304106,0.538568214033801,1.0
176,2128.0,43.83,27.123,2508.578,0.1133,0.11779064327485382,0.2630120481927711,0.11556713556003684,0.08517158653261991,107.75563721117666,57.20748304763524,107.75563721117666,0.5309001415445349,1.0
177,2128.125,42.794,26.872,2507.798,0.11287000000000001,0.11824678362573113,0.2505301204819277,0.1155896594376644,0.08663096813228136,104.33282843184733,54.047843771942155,104.33282843184733,0.5180329584110478,1.0
178,2128.25,41.922,26.678,2509.657,0.11412000000000001,0.11715964912280692,0.24002409638554215,0.11564981146240412,0.08789106996898226,101.50909879810784,51.63592168539463,101.50909879810784,0.5086826924559115,1.0
179,2128.375,42.181999999999995,26.543000000000003,2511.144,0.11625,0.11629005847953229,0.24315662650602404,0.11627003096493317,0.08799820247174905,101.27442315282903,51.78051051135885,101.27442315282903,0.5112891182131842,1.0
180,2128.5,43.098,26.461,2512.544,0.11765999999999999,0.11547134502923984,0.25419277108433735,0.11657080921667685,0.08693935219434615,103.63079749818614,53.45818675115186,103.63079749818614,0.5158523145794333,1.0
181,2128.625,44.066,26.398000000000003,2512.281,0.11885,0.11562514619883044,0.26585542168674703,0.11724866083137349,0.0860774686638423,105.61119940241151,55.39614454281914,105.61119940241151,0.5245290732069294,1.0
182,2128.75,44.611000000000004,26.324,2510.83,0.12145999999999998,0.11647368421052635,0.272421686746988,0.11899296347594132,0.08657669965480265,104.45712057469973,56.40492963082928,104.45712057469973,0.5399816625281452,1.0
183,2128.875,44.368,26.226999999999997,2504.3089999999997,0.12532,0.12028713450292412,0.26949397590361446,0.12282934732164899,0.08972757815429183,97.59795164628531,55.52514940165646,97.59795164628531,0.5689171592749285,1.0
184,2129.0,43.582,26.134,2497.897,0.12912,0.1240368421052632,0.2600240963855422,0.1266039347718822,0.0936838610339694,89.91598697122926,53.492802145146726,89.91598697122926,0.5949198128944857,1.0
185,2129.125,42.467,26.09,2490.44,0.13171,0.12839766081871343,0.2465903614457831,0.1300643752218827,0.09799175392469867,82.55433645225786,51.051257618875496,82.55433645225786,0.6183958325241828,1.0
186,2129.25,40.622,26.155,2484.482,0.13107000000000002,0.13188187134502927,0.22436144578313252,0.13147656233996016,0.10197829072677055,76.53063485474826,47.7229232679915,76.53063485474826,0.6235793464743561,1.0
187,2129.375,39.226,26.343000000000004,2482.277,0.129,0.13317134502923975,0.2075421686746988,0.13110226378079215,0.10389301563756413,73.87303302832946,45.74801553249783,73.87303302832946,0.6192789663171674,1.0
188,2129.5,39.281,26.585,2487.794,0.12560000000000002,0.12994502923976617,0.20820481927710843,0.12779098290592278,0.10118428440475108,77.67570026813044,46.42363306246488,77.67570026813044,0.5976596657927014,1.0
189,2129.625,40.797,26.743000000000002,2497.531,0.12176999999999999,0.12425087719298249,0.22646987951807226,0.12301669273563164,0.09515711715308142,87.2894134009404,49.58959836814804,87.2894134009404,0.5681055289072866,1.0
190,2129.75,42.494,26.714000000000002,2506.426,0.11819,0.11904912280701758,0.2469156626506024,0.1186203391942553,0.08933111953826653,98.42257520851513,52.929072697704946,98.42257520851513,0.5377737026852935,1.0
191,2129.875,43.195,26.4,2509.206,0.11554,0.11742339181286542,0.2553614457831325,0.11648550241304217,0.08673959610407314,104.08471285577085,53.48049181763539,104.08471285577085,0.5138169703339892,1.0
192,2130.0,42.479,25.733,2506.048,0.11399000000000001,0.11927017543859662,0.24673493975903613,0.11665996496046452,0.08787587553365303,101.54244967546711,50.051310070943494,101.54244967546711,0.4929102087935545,1.0
193,2130.125,41.426,24.835,2501.131,0.11380999999999998,0.12214561403508781,0.23404819277108435,0.11805140221108905,0.09042168486949126,96.17940125759836,45.70771379973964,96.17940125759836,0.47523391913534757,1.0
194,2130.25,40.875,23.74,2499.696,0.11481,0.12298479532163747,0.22740963855421686,0.11896763421264009,0.09191324751669333,93.2355611476245,42.08913920392898,93.2355611476245,0.4514279603818457,1.0
195,2130.375,41.515,22.664,2504.228,0.11652000000000001,0.12033450292397657,0.23512048192771084,0.11844260845228066,0.09059432527220528,95.83146113855994,40.39308448483086,95.83146113855994,0.421501289920099,1.0
196,2130.5,43.103,21.837,2517.143,0.11823,0.11278187134502922,0.2542530120481928,0.11553805304765769,0.08616215505410685,105.41406223568458,40.53474328390628,105.41406223568458,0.3845288040724469,1.0
197,2130.625,45.848,21.3,2545.355,0.11968,0.09628362573099414,0.28732530120481925,0.10861362479888552,0.07740618233859851,129.21896779878796,43.065520134246796,129.21896779878796,0.333275531199923,1.0
198,2130.75,48.886,20.929000000000002,2588.739,0.12304999999999999,0.07091286549707601,0.3239277108433735,0.100423943840616,0.06789384559846175,165.77621669673076,46.831374147483444,165.77621669673076,0.28249754446475434,1.0
199,2130.875,50.442,20.656999999999996,2633.2790000000005,0.12775,0.04486608187134476,0.3426746987951807,0.09574191298090458,0.0629335817880987,191.4799676315526,48.64165864373953,191.4799676315526,0.25403001288017885,1.0
200,2131.0,48.852,20.275,2666.423,0.12939,0.025483625730994285,0.3235180722891566,0.0932501669714253,0.0630820527121878,190.62460103178788,44.59782780700785,190.62460103178788,0.23395630766236136,1.0
201,2131.125,44.975,19.523,2678.816,0.12476,0.018236257309941634,0.2768072289156627,0.08915609536278044,0.06447704366446862,182.8648688246939,36.99063770006298,182.8648688246939,0.20228400314291425,1.0
202,2131.25,41.29600000000001,18.262,2678.363,0.11664000000000002,0.018501169590643376,0.23248192771084344,0.0835080321772156,0.06409392387731738,184.94728723694078,30.205598223629416,184.94728723694078,0.1633200393198103,1.0
203,2131.375,40.691,16.639,2675.991,0.11004000000000001,0.01988830409356726,0.22519277108433738,0.07907068432648794,0.06126453781147124,201.5127794218258,26.425885620974103,201.5127794218258,0.13113751741598936,1.0
204,2131.5,43.31,15.02,2666.546,0.1081,0.025411695906432854,0.2567469879518073,0.07852185774942229,0.05836160728387784,220.982680182581,25.03578663267004,220.982680182581,0.11329298120551752,1.0
205,2131.625,47.04,13.633,2643.651,0.11002,0.03880058479532173,0.3016867469879518,0.08249207774222611,0.05760531115589669,226.52763926325133,24.57685977656827,226.52763926325133,0.10849386792932193,1.0
206,2131.75,49.651,12.54,2618.445,0.11452,0.05354093567251452,0.33314457831325306,0.08939088933635334,0.059610799203347234,212.26706036848864,23.769737863982225,212.26706036848864,0.11198034128667322,1.0
207,2131.875,51.687,11.743,2604.4,0.12145999999999998,0.06175438596491223,0.3576746987951807,0.09634867872966227,0.06188719408571669,197.67807083779545,23.14204441720809,197.67807083779545,0.11706935584269877,1.0
208,2132.0,53.783,11.200999999999999,2607.399,0.13045,0.0600005847953217,0.3829277108433735,0.10153145491861276,0.0626522473080312,193.11693420496158,23.107433425805414,193.11693420496158,0.11965513806925243,1.0
209,2132.125,55.56399999999999,10.819,2619.947,0.13774,0.05266257309941514,0.4043855421686746,0.10427284930760079,0.06210641660687414,196.35442948874748,23.250546782341445,196.35442948874748,0.1184111142431542,1.0
210,2132.25,56.42100000000001,10.504000000000001,2633.55,0.13906,0.04470760233918118,0.41471084337349406,0.10328710787634232,0.06045282425933533,206.68476675601528,22.944036744788047,206.68476675601528,0.11100981027727479,1.0
211,2132.375,56.365,10.227,2639.5879999999997,0.13536,0.04117660818713466,0.4140361445783133,0.10004459671015924,0.058622517602392704,219.11772750289822,22.140910588913016,219.11772750289822,0.1010457293493981,1.0
212,2132.5,56.695,10.046,2638.9109999999996,0.13144,0.041572514619883275,0.4180120481927711,0.09748011995227644,0.056732255352948346,233.19697199071018,21.84913236987683,233.19697199071018,0.09369389397880874,1.0
213,2132.625,59.367,9.993,2635.2670000000003,0.13122,0.04370350877192966,0.4502048192771084,0.09779745671278506,0.05376857038764483,258.2235634005963,23.45105286090227,258.2235634005963,0.0908168586633644,1.0
214,2132.75,64.135,10.111,2636.4309999999996,0.13473,0.0430228070175441,0.5076506024096387,0.10000783675209868,0.04923879817921098,305.2220157235894,27.626325538237396,305.2220157235894,0.09051223081907675,1.0
215,2132.875,68.962,10.423,2639.595,0.13901,0.04117251461988316,0.5658072289156627,0.1025157452787729,0.04451159552236647,369.74387840363784,34.04405051724271,369.74387840363784,0.09207468333005878,1.0
216,2133.0,71.956,10.94,2645.413,0.1426,0.03777017543859648,0.6018795180722892,0.10431046484572475,0.04152813253448347,421.84162995222,40.96641287848403,421.84162995222,0.09711325286488226,1.0
217,2133.125,72.664,11.626,2651.428,0.14437,0.03425263157894744,0.6104096385542169,0.10491887263520111,0.04087538151243208,434.7329353062475,46.25393714971606,434.7329353062475,0.10639621108332288,1.0
218,2133.25,71.32,12.390999999999998,2656.79,0.14536,0.031116959064327508,0.5942168674698795,0.10511373540458695,0.04265338082441553,400.94834533519196,48.327725516439244,400.94834533519196,0.12053354522772096,1.0
219,2133.375,69.597,13.095,2658.664,0.14508,0.030021052631578823,0.5734578313253011,0.10476036941780041,0.044684715162631186,367.02691350493336,49.15766873125355,367.02691350493336,0.13393477950110272,1.0
220,2133.5,69.24600000000001,13.669,2660.4590000000003,0.14329,0.0289713450292396,0.5692289156626508,0.10337156991359676,0.044529483261334185,369.46172592346744,51.93702494651793,369.46172592346744,0.1405748452473707,1.0
221,2133.625,70.607,14.074000000000002,2665.741,0.1406,0.025882456140350885,0.5856265060240964,0.10108971643015226,0.0418888990021955,414.96551157279083,57.77315536589463,414.96551157279083,0.1392239927287557,1.0
222,2133.75,73.875,14.294,2673.908,0.13892000000000002,0.02110643274853807,0.625,0.09935856254839984,0.03725946095564994,518.3827266283503,68.88934071312924,518.3827266283503,0.13289281678268347,1.0
223,2133.875,78.126,14.407,2685.586,0.13869,0.014277192982456267,0.6762168674698795,0.09858690161339462,0.0319207758308237,695.4412820762784,86.75559495340882,695.4412820762784,0.12474898627587248,1.0
224,2134.0,81.488,14.446,2693.3579999999997,0.14025,0.009732163742690222,0.716722891566265,0.09941020448403308,0.028160635275043207,882.4281403097459,105.7326002965548,882.4281403097459,0.11982006858874766,1.0
225,2134.125,83.389,14.427,2689.677,0.14277,0.011884795321637349,0.7396265060240963,0.10130281649548845,0.02637656828053014,999.2755169354031,118.78323575085992,999.2755169354031,0.11886935458515643,1.0
226,2134.25,84.12,14.415,2676.303,0.14554,0.019705847953216442,0.7484337349397591,0.10385136504532641,0.026125500025860424,1017.6003284504355,124.4142159434257,1017.6003284504355,0.12226235828056296,1.0
227,2134.375,83.37899999999999,14.450999999999999,2659.1929999999998,0.14916,0.02971169590643289,0.7395060240963854,0.10754415482404503,0.02801460447530938,891.1882647152368,119.13024335824231,891.1882647152368,0.1336757316887563,1.0
228,2134.5,82.0,14.645999999999999,2645.442,0.15422,0.037753216374269004,0.7228915662650602,0.11227001769529203,0.031110968758936347,730.2377562827804,112.3033995009049,730.2377562827804,0.15379018481949877,1.0
229,2134.625,80.615,15.093,2638.848,0.15805999999999998,0.04160935672514622,0.7062048192771083,0.11557314170489713,0.03395483205390262,618.4249252394227,109.99067672615654,618.4249252394227,0.17785615074226468,1.0
230,2134.75,78.355,15.749,2641.594,0.15791,0.0400035087719298,0.6789759036144579,0.11518647666732815,0.03697763458796335,525.9151234363229,105.4252328553708,525.9151234363229,0.20046054611725866,1.0
231,2134.875,75.95100000000001,16.521,2654.337,0.15232,0.0325514619883041,0.6500120481927711,0.11013850388845858,0.03854714939103413,485.97585528512775,101.94085449560214,485.97585528512775,0.2097652658809402,1.0
232,2135.0,74.362,17.337,2668.5820000000003,0.14395999999999998,0.02422105263157875,0.630867469879518,0.10322582281237022,0.038104009148498784,496.7704127762469,103.64930281780556,496.7704127762469,0.2086462884102778,1.0
